week_start,truck_id,allocated_for_shipping,avg_cycle_time_min,trip_count,tonnage_moved_ton,road_flood_flag,crossing_queue_flag,jetty_id,truck_id_num,jetty_id_num,supply_per_trip_ton,ton_per_hour,trip_efficiency_score,weekly_truck_supply_ton,weekly_trips_total,avg_cycle_time_weighted,weekly_rain_mm,heavy_rain_flag,avg_wind_ms,max_wind_ms,wind_gust_flag,jetty_weather_index,weekly_ship_demand_ton,supply_alignment_ratio,estimated_queue_hours,truck_to_ship_utilization,reassign_flag,supply_vs_capacity_check,weekly_truck_supply_ton_lag1,weekly_truck_supply_ton_roll4
2024-05-13,shiptruck_11,0,0,0,0.0,0,0,jetty_primary,3,1,,,,8551.9,328,82.05555555555556,,,,,,,8551.9,1.0,0.0,1.0,,,8551.9,8551.9
2024-05-13,shiptruck_12,0,0,0,0.0,0,0,jetty_primary,4,1,,,,8551.9,328,82.05555555555556,,,,,,,8551.9,1.0,0.0,1.0,,,8551.9,8551.9
2024-05-13,shiptruck_18,0,0,0,0.0,0,0,jetty_primary,10,1,,,,8551.9,328,82.05555555555556,,,,,,,8551.9,1.0,0.0,1.0,,,8551.9,8551.9
2024-05-20,shiptruck_11,1,108,28,744.0,0,0,jetty_primary,3,1,26.571428571428573,413.3333333333333,0.25925925925925924,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,8551.9,8281.85
2024-05-20,shiptruck_17,1,95,18,463.9,1,0,jetty_primary,9,1,25.772222222222222,292.9894736842105,0.18947368421052632,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,8011.800000000001
2024-05-20,shiptruck_8,1,97,31,804.6,0,0,jetty_primary,19,1,25.95483870967742,497.69072164948454,0.31958762886597936,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7741.75
2024-05-20,shiptruck_10,1,115,28,690.3,0,0,jetty_primary,2,1,24.65357142857143,360.15652173913037,0.24347826086956523,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_12,1,100,22,676.7,0,0,jetty_primary,4,1,30.75909090909091,406.02,0.22,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_16,1,103,15,448.7,0,0,jetty_primary,8,1,29.913333333333334,261.37864077669906,0.14563106796116504,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_15,1,116,31,908.7,0,0,jetty_primary,7,1,29.312903225806455,470.01724137931035,0.2672413793103448,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_14,1,101,20,616.4,0,1,jetty_primary,6,1,30.82,366.17821782178214,0.19801980198019803,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_20,1,108,22,518.6,0,0,jetty_primary,13,1,23.572727272727274,288.11111111111114,0.2037037037037037,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_6,1,107,15,364.3,0,0,jetty_primary,17,1,24.28666666666667,204.2803738317757,0.14018691588785046,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_19,1,98,21,528.5,0,0,jetty_primary,11,1,25.166666666666668,323.57142857142856,0.21428571428571427,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_3,1,109,30,707.0,1,0,jetty_primary,14,1,23.566666666666666,389.1743119266055,0.27522935779816515,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_1,0,0,0,0.0,0,0,jetty_primary,1,1,,,,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_2,0,0,0,0.0,0,0,jetty_primary,12,1,,,,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_5,0,0,0,0.0,0,0,jetty_primary,16,1,,,,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_7,0,0,0,0.0,0,0,jetty_primary,18,1,,,,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_9,0,0,0,0.0,0,0,jetty_primary,20,1,,,,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_13,0,0,0,0.0,0,0,jetty_primary,5,1,,,,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-20,shiptruck_18,0,0,0,0.0,0,0,jetty_primary,10,1,,,,7471.7,281,66.15789473684211,,,,,,,7471.7,1.0,0.0,1.0,,,7471.7,7471.7
2024-05-27,shiptruck_1,1,102,30,884.9,0,0,jetty_primary,1,1,29.496666666666666,520.5294117647059,0.29411764705882354,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,7471.7,7840.575000000001
2024-05-27,shiptruck_9,1,112,18,396.9,0,0,jetty_primary,20,1,22.049999999999997,212.62499999999997,0.16071428571428573,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8209.45
2024-05-27,shiptruck_19,1,111,25,740.2,0,0,jetty_primary,11,1,29.608,400.1081081081081,0.22522522522522523,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8578.325
2024-05-27,shiptruck_11,1,118,23,657.8,0,0,jetty_primary,3,1,28.599999999999998,334.47457627118644,0.19491525423728814,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_16,1,95,33,879.8,0,0,jetty_primary,8,1,26.66060606060606,555.6631578947369,0.3473684210526316,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_12,1,102,29,837.8,0,0,jetty_primary,4,1,28.889655172413793,492.8235294117647,0.28431372549019607,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_15,1,118,19,406.3,1,0,jetty_primary,7,1,21.38421052631579,206.59322033898306,0.16101694915254236,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_6,1,97,17,462.3,0,0,jetty_primary,17,1,27.194117647058825,285.9587628865979,0.17525773195876287,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_10,1,118,24,684.4,0,0,jetty_primary,2,1,28.516666666666666,348.0,0.2033898305084746,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_20,1,100,33,1054.4,0,0,jetty_primary,13,1,31.951515151515153,632.64,0.33,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_18,1,103,28,766.0,0,0,jetty_primary,10,1,27.357142857142858,446.21359223300976,0.27184466019417475,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_5,1,108,23,588.7,0,0,jetty_primary,16,1,25.595652173913045,327.0555555555556,0.21296296296296297,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_3,1,94,20,587.7,0,0,jetty_primary,14,1,29.385,375.1276595744681,0.2127659574468085,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_2,0,0,0,0.0,0,0,jetty_primary,12,1,,,,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_4,0,0,0,0.0,0,0,jetty_primary,15,1,,,,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_7,0,0,0,0.0,0,0,jetty_primary,18,1,,,,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_8,0,0,0,0.0,0,0,jetty_primary,19,1,,,,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_14,0,0,0,0.0,0,0,jetty_primary,6,1,,,,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-05-27,shiptruck_17,0,0,0,0.0,0,0,jetty_primary,9,1,,,,8947.2,322,72.52631578947368,,,,,,,8947.2,1.0,0.0,1.0,,,8947.2,8947.2
2024-06-03,shiptruck_15,1,107,23,518.5,0,0,jetty_primary,7,1,22.543478260869566,290.74766355140184,0.21495327102803738,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,8947.2,8304.600000000002
2024-06-03,shiptruck_1,1,114,26,799.3,0,0,jetty_primary,1,1,30.74230769230769,420.6842105263158,0.22807017543859648,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,7662.000000000002
2024-06-03,shiptruck_13,1,103,32,869.7,0,0,jetty_primary,5,1,27.178125,506.62135922330106,0.3106796116504854,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,7019.4000000000015
2024-06-03,shiptruck_7,1,100,21,474.0,0,0,jetty_primary,18,1,22.571428571428573,284.4,0.21,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_14,1,112,15,384.3,0,0,jetty_primary,6,1,25.62,205.875,0.13392857142857142,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_16,1,92,27,822.1,0,1,jetty_primary,8,1,30.44814814814815,536.1521739130435,0.29347826086956524,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_12,1,97,21,575.6,1,0,jetty_primary,4,1,27.40952380952381,356.0412371134021,0.21649484536082475,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_18,1,108,15,382.4,1,0,jetty_primary,10,1,25.493333333333332,212.44444444444443,0.1388888888888889,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_3,1,95,26,706.3,0,0,jetty_primary,14,1,27.165384615384614,446.08421052631576,0.2736842105263158,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_5,1,92,21,478.5,0,0,jetty_primary,16,1,22.785714285714285,312.0652173913043,0.22826086956521738,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_6,1,116,16,366.1,0,0,jetty_primary,17,1,22.88125,189.36206896551724,0.13793103448275862,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_4,0,0,0,0.0,0,0,jetty_primary,15,1,,,,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_8,0,0,0,0.0,0,0,jetty_primary,19,1,,,,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_9,0,0,0,0.0,0,0,jetty_primary,20,1,,,,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_11,0,0,0,0.0,0,0,jetty_primary,3,1,,,,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-03,shiptruck_20,0,0,0,0.0,0,0,jetty_primary,13,1,,,,6376.8,243,71.0,,,,,,,6376.8,1.0,0.0,1.0,,,6376.8,6376.8
2024-06-10,shiptruck_5,1,100,19,448.1,0,0,jetty_primary,16,1,23.58421052631579,268.86,0.19,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,6376.8,6626.425000000001
2024-06-10,shiptruck_10,1,112,30,867.9,0,0,jetty_primary,2,1,28.93,464.94642857142856,0.26785714285714285,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,6876.050000000001
2024-06-10,shiptruck_14,1,96,23,691.3,0,0,jetty_primary,6,1,30.05652173913043,432.06249999999994,0.23958333333333334,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7125.675000000001
2024-06-10,shiptruck_15,1,109,18,507.6,0,0,jetty_primary,7,1,28.200000000000003,279.41284403669727,0.1651376146788991,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_17,1,117,17,470.8,0,1,jetty_primary,9,1,27.694117647058825,241.43589743589746,0.1452991452991453,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_12,1,119,30,675.3,0,0,jetty_primary,4,1,22.509999999999998,340.48739495798316,0.25210084033613445,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_1,1,117,21,566.4,0,1,jetty_primary,1,1,26.97142857142857,290.46153846153845,0.1794871794871795,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_4,1,108,33,947.2,0,0,jetty_primary,15,1,28.703030303030303,526.2222222222223,0.3055555555555556,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_7,1,105,29,827.1,0,0,jetty_primary,18,1,28.520689655172415,472.62857142857143,0.2761904761904762,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_16,1,98,27,650.8,0,1,jetty_primary,8,1,24.1037037037037,398.4489795918367,0.2755102040816326,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_6,1,112,33,722.8,0,1,jetty_primary,17,1,21.903030303030302,387.21428571428567,0.29464285714285715,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_2,0,0,0,0.0,0,0,jetty_primary,12,1,,,,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_3,0,0,0,0.0,0,0,jetty_primary,14,1,,,,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_8,0,0,0,0.0,0,0,jetty_primary,19,1,,,,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_11,0,0,0,0.0,0,0,jetty_primary,3,1,,,,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_13,0,0,0,0.0,0,0,jetty_primary,5,1,,,,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_18,0,0,0,0.0,0,0,jetty_primary,10,1,,,,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_19,0,0,0,0.0,0,0,jetty_primary,11,1,,,,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-10,shiptruck_20,0,0,0,0.0,0,0,jetty_primary,13,1,,,,7375.3,280,62.78947368421053,,,,,,,7375.3,1.0,0.0,1.0,,,7375.3,7375.3
2024-06-17,shiptruck_6,1,95,17,460.5,0,0,jetty_primary,17,1,27.08823529411765,290.8421052631579,0.17894736842105263,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7375.3,7319.7750000000015
2024-06-17,shiptruck_16,1,115,21,518.3,0,0,jetty_primary,8,1,24.68095238095238,270.4173913043478,0.1826086956521739,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7264.250000000001
2024-06-17,shiptruck_11,1,94,33,980.0,0,0,jetty_primary,3,1,29.696969696969695,625.531914893617,0.35106382978723405,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7208.725000000001
2024-06-17,shiptruck_15,1,115,25,670.7,1,0,jetty_primary,7,1,26.828000000000003,349.9304347826087,0.21739130434782608,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_19,1,104,19,471.4,0,0,jetty_primary,11,1,24.810526315789474,271.96153846153845,0.18269230769230768,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_4,1,118,17,467.1,0,0,jetty_primary,15,1,27.476470588235294,237.5084745762712,0.1440677966101695,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_5,1,114,32,827.5,0,0,jetty_primary,16,1,25.859375,435.5263157894737,0.2807017543859649,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_7,1,93,31,757.0,0,0,jetty_primary,18,1,24.419354838709676,488.38709677419354,0.3333333333333333,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_10,1,111,24,606.0,0,0,jetty_primary,2,1,25.25,327.56756756756755,0.21621621621621623,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_14,1,98,34,817.6,0,0,jetty_primary,6,1,24.04705882352941,500.5714285714286,0.3469387755102041,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_13,1,95,25,577.1,0,1,jetty_primary,5,1,23.084,364.48421052631585,0.2631578947368421,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_1,0,0,0,0.0,0,0,jetty_primary,1,1,,,,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_8,0,0,0,0.0,0,0,jetty_primary,19,1,,,,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_9,0,0,0,0.0,0,0,jetty_primary,20,1,,,,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_12,0,0,0,0.0,0,0,jetty_primary,4,1,,,,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_17,0,0,0,0.0,0,0,jetty_primary,9,1,,,,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_18,0,0,0,0.0,0,0,jetty_primary,10,1,,,,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-17,shiptruck_20,0,0,0,0.0,0,0,jetty_primary,13,1,,,,7153.2,278,64.0,,,,,,,7153.2,1.0,0.0,1.0,,,7153.2,7153.2
2024-06-24,shiptruck_17,1,95,22,563.2,0,1,jetty_primary,9,1,25.6,355.70526315789476,0.23157894736842105,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7153.2,7273.700000000001
2024-06-24,shiptruck_2,1,93,29,796.1,0,0,jetty_primary,12,1,27.451724137931034,513.6129032258065,0.3118279569892473,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7394.200000000001
2024-06-24,shiptruck_10,1,106,34,1010.4,0,0,jetty_primary,2,1,29.71764705882353,571.9245283018868,0.32075471698113206,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7514.700000000001
2024-06-24,shiptruck_12,1,112,23,624.8,0,0,jetty_primary,4,1,27.165217391304346,334.71428571428567,0.20535714285714285,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_7,1,112,20,593.6,0,0,jetty_primary,18,1,29.68,318.0,0.17857142857142858,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_13,1,118,20,614.2,0,0,jetty_primary,5,1,30.71,312.30508474576277,0.1694915254237288,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_14,1,119,15,391.3,1,0,jetty_primary,6,1,26.086666666666666,197.2941176470588,0.12605042016806722,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_9,1,93,21,621.1,0,0,jetty_primary,20,1,29.576190476190476,400.7096774193548,0.22580645161290322,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_6,1,103,30,852.6,0,0,jetty_primary,17,1,28.42,496.66019417475735,0.2912621359223301,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_11,1,96,23,538.5,0,0,jetty_primary,3,1,23.41304347826087,336.5625,0.23958333333333334,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_8,1,100,21,591.0,0,0,jetty_primary,19,1,28.142857142857142,354.59999999999997,0.21,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_18,1,114,18,438.4,0,0,jetty_primary,10,1,24.355555555555554,230.73684210526315,0.15789473684210525,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_1,0,0,0,0.0,0,0,jetty_primary,1,1,,,,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_3,0,0,0,0.0,0,0,jetty_primary,14,1,,,,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_5,0,0,0,0.0,0,0,jetty_primary,16,1,,,,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_15,0,0,0,0.0,0,0,jetty_primary,7,1,,,,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_16,0,0,0,0.0,0,0,jetty_primary,8,1,,,,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_19,0,0,0,0.0,0,0,jetty_primary,11,1,,,,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-06-24,shiptruck_20,0,0,0,0.0,0,0,jetty_primary,13,1,,,,7635.2,276,66.36842105263158,,,,,,,7635.2,1.0,0.0,1.0,,,7635.2,7635.2
2024-07-01,shiptruck_15,1,108,34,845.7,0,0,jetty_primary,7,1,24.873529411764707,469.83333333333337,0.3148148148148148,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7635.2,7547.250000000001
2024-07-01,shiptruck_12,1,110,33,771.5,0,1,jetty_primary,4,1,23.37878787878788,420.8181818181818,0.3,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7459.300000000001
2024-07-01,shiptruck_7,1,111,33,845.3,0,0,jetty_primary,18,1,25.615151515151513,456.91891891891885,0.2972972972972973,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7371.35
2024-07-01,shiptruck_4,1,108,20,436.8,0,0,jetty_primary,15,1,21.84,242.66666666666666,0.18518518518518517,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_16,1,112,25,588.9,0,1,jetty_primary,8,1,23.555999999999997,315.48214285714283,0.22321428571428573,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_2,1,106,24,640.4,0,0,jetty_primary,12,1,26.683333333333334,362.49056603773585,0.22641509433962265,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_13,1,105,22,639.4,0,0,jetty_primary,5,1,29.063636363636363,365.37142857142857,0.20952380952380953,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_3,1,116,17,401.1,0,0,jetty_primary,14,1,23.594117647058823,207.46551724137933,0.14655172413793102,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_9,1,90,16,429.4,0,0,jetty_primary,20,1,26.8375,286.26666666666665,0.17777777777777778,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_8,1,117,26,576.4,0,0,jetty_primary,19,1,22.16923076923077,295.5897435897436,0.2222222222222222,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_17,1,115,17,497.0,0,0,jetty_primary,9,1,29.235294117647058,259.30434782608694,0.14782608695652175,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_18,1,104,21,611.5,0,0,jetty_primary,10,1,29.11904761904762,352.78846153846155,0.20192307692307693,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_1,0,0,0,0.0,0,0,jetty_primary,1,1,,,,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_6,0,0,0,0.0,0,0,jetty_primary,17,1,,,,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_10,0,0,0,0.0,0,0,jetty_primary,2,1,,,,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_14,0,0,0,0.0,0,0,jetty_primary,6,1,,,,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
2024-07-01,shiptruck_19,0,0,0,0.0,0,0,jetty_primary,11,1,,,,7283.4,288,72.33333333333333,,,,,,,7283.4,1.0,0.0,1.0,,,7283.4,7283.4
