week_start,truck_id,allocated_for_shipping,avg_cycle_time_min,trip_count,tonnage_moved_ton,road_flood_flag,crossing_queue_flag,jetty_id
2023-09-25,shiptruck_19,1,111,29,721.9,0,0,jetty_primary
2023-09-25,shiptruck_17,1,117,19,460.9,0,0,jetty_primary
2023-09-25,shiptruck_20,1,110,19,509.7,0,0,jetty_primary
2023-09-25,shiptruck_2,1,111,30,667.4,0,0,jetty_primary
2023-09-25,shiptruck_1,1,102,25,657.0,0,1,jetty_primary
2023-09-25,shiptruck_7,1,96,33,815.1,0,0,jetty_primary
2023-09-25,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2023-09-25,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2023-09-25,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2023-09-25,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2023-09-25,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2023-09-25,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2023-10-02,shiptruck_19,1,109,24,569.0,0,0,jetty_primary
2023-10-02,shiptruck_18,1,96,25,745.9,0,0,jetty_primary
2023-10-02,shiptruck_8,1,107,26,610.3,1,0,jetty_primary
2023-10-02,shiptruck_6,1,99,21,497.0,0,0,jetty_primary
2023-10-02,shiptruck_15,1,107,25,595.6,0,0,jetty_primary
2023-10-02,shiptruck_17,1,105,16,428.6,0,0,jetty_primary
2023-10-02,shiptruck_5,1,117,24,677.7,0,0,jetty_primary
2023-10-02,shiptruck_1,1,111,30,776.0,0,0,jetty_primary
2023-10-02,shiptruck_11,1,151,16,441.7,0,0,jetty_secondary
2023-10-02,shiptruck_14,1,105,34,962.4,0,0,jetty_primary
2023-10-02,shiptruck_3,1,116,16,499.8,0,1,jetty_primary
2023-10-02,shiptruck_20,1,118,21,595.6,0,0,jetty_primary
2023-10-02,shiptruck_7,1,91,26,674.2,0,0,jetty_primary
2023-10-02,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2023-10-02,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2023-10-02,shiptruck_9,0,0,0,0.0,0,0,jetty_secondary
2023-10-02,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2023-10-02,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2023-10-02,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2023-10-02,shiptruck_16,0,0,0,0.0,0,0,jetty_secondary
2023-10-09,shiptruck_20,1,94,27,691.4,0,0,jetty_primary
2023-10-09,shiptruck_17,1,110,17,384.8,0,0,jetty_primary
2023-10-09,shiptruck_2,1,102,34,862.8,0,0,jetty_primary
2023-10-09,shiptruck_19,1,91,27,696.0,0,0,jetty_primary
2023-10-09,shiptruck_11,1,112,25,735.3,0,0,jetty_primary
2023-10-09,shiptruck_18,1,92,34,854.9,0,0,jetty_primary
2023-10-09,shiptruck_9,1,118,34,927.4,0,0,jetty_primary
2023-10-09,shiptruck_13,1,94,26,669.8,0,1,jetty_primary
2023-10-09,shiptruck_10,1,95,27,782.7,0,0,jetty_primary
2023-10-09,shiptruck_15,1,108,22,557.5,0,0,jetty_primary
2023-10-09,shiptruck_1,1,102,23,589.4,0,1,jetty_primary
2023-10-09,shiptruck_12,1,112,28,837.3,1,0,jetty_primary
2023-10-09,shiptruck_6,1,95,28,690.5,0,1,jetty_primary
2023-10-09,shiptruck_7,1,116,34,958.2,0,1,jetty_primary
2023-10-09,shiptruck_14,1,131,20,508.2,0,0,jetty_secondary
2023-10-09,shiptruck_3,1,114,34,931.1,1,0,jetty_primary
2023-10-09,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2023-10-09,shiptruck_5,0,0,0,0.0,0,0,jetty_primary
2023-10-09,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2023-10-09,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2023-10-16,shiptruck_5,1,109,20,552.7,0,0,jetty_primary
2023-10-16,shiptruck_9,1,99,24,720.9,0,0,jetty_primary
2023-10-16,shiptruck_10,1,90,26,691.8,0,0,jetty_primary
2023-10-16,shiptruck_7,1,93,15,422.9,0,0,jetty_primary
2023-10-16,shiptruck_2,1,108,18,422.6,0,0,jetty_primary
2023-10-16,shiptruck_6,1,117,30,700.8,0,0,jetty_primary
2023-10-16,shiptruck_20,1,105,28,853.9,0,0,jetty_primary
2023-10-16,shiptruck_13,1,91,26,675.8,0,1,jetty_primary
2023-10-16,shiptruck_8,1,115,27,747.0,0,0,jetty_primary
2023-10-16,shiptruck_17,1,119,19,589.1,0,0,jetty_primary
2023-10-16,shiptruck_19,1,96,23,592.4,0,0,jetty_primary
2023-10-16,shiptruck_18,1,104,16,381.9,0,0,jetty_primary
2023-10-16,shiptruck_12,1,107,26,679.9,0,0,jetty_primary
2023-10-16,shiptruck_3,1,93,32,793.2,0,0,jetty_primary
2023-10-16,shiptruck_16,1,95,24,708.5,0,0,jetty_primary
2023-10-16,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2023-10-16,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2023-10-16,shiptruck_11,0,0,0,0.0,0,0,jetty_primary
2023-10-16,shiptruck_14,0,0,0,0.0,0,0,jetty_primary
2023-10-16,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2023-10-23,shiptruck_2,1,112,34,809.9,0,0,jetty_primary
2023-10-23,shiptruck_13,1,92,30,896.7,1,0,jetty_primary
2023-10-23,shiptruck_9,1,95,16,496.5,0,0,jetty_primary
2023-10-23,shiptruck_1,1,105,28,788.2,0,0,jetty_primary
2023-10-23,shiptruck_19,1,115,28,800.7,0,0,jetty_primary
2023-10-23,shiptruck_8,1,114,32,763.1,0,0,jetty_primary
2023-10-23,shiptruck_4,1,104,23,673.7,0,0,jetty_primary
2023-10-23,shiptruck_6,1,167,17,525.9,0,0,jetty_secondary
2023-10-23,shiptruck_14,1,102,19,536.1,0,0,jetty_primary
2023-10-23,shiptruck_12,1,102,32,759.4,0,0,jetty_primary
2023-10-23,shiptruck_3,1,115,28,775.3,0,0,jetty_primary
2023-10-23,shiptruck_16,1,111,33,798.8,0,0,jetty_primary
2023-10-23,shiptruck_15,1,117,34,803.9,0,0,jetty_primary
2023-10-23,shiptruck_17,1,95,27,759.0,0,0,jetty_primary
2023-10-23,shiptruck_7,1,102,28,775.8,1,1,jetty_primary
2023-10-23,shiptruck_11,1,144,23,509.1,0,0,jetty_secondary
2023-10-23,shiptruck_5,0,0,0,0.0,0,0,jetty_primary
2023-10-23,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2023-10-23,shiptruck_18,0,0,0,0.0,0,0,jetty_secondary
2023-10-23,shiptruck_20,0,0,0,0.0,0,0,jetty_primary
2023-10-30,shiptruck_11,1,109,19,508.4,0,0,jetty_primary
2023-10-30,shiptruck_17,1,107,23,649.2,0,0,jetty_primary
2023-10-30,shiptruck_14,1,91,22,515.3,0,0,jetty_primary
2023-10-30,shiptruck_18,1,106,34,981.5,0,0,jetty_primary
2023-10-30,shiptruck_19,1,117,25,610.4,0,0,jetty_primary
2023-10-30,shiptruck_1,1,105,33,988.0,0,0,jetty_primary
2023-10-30,shiptruck_16,1,112,32,743.5,0,0,jetty_primary
2023-10-30,shiptruck_5,1,98,30,857.7,0,0,jetty_primary
2023-10-30,shiptruck_9,1,113,34,1021.6,0,1,jetty_primary
2023-10-30,shiptruck_6,1,115,18,383.4,0,1,jetty_primary
2023-10-30,shiptruck_4,1,109,29,707.7,0,0,jetty_primary
2023-10-30,shiptruck_2,1,118,23,672.6,0,0,jetty_primary
2023-10-30,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2023-10-30,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2023-10-30,shiptruck_8,0,0,0,0.0,0,0,jetty_secondary
2023-10-30,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2023-10-30,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2023-10-30,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2023-10-30,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2023-10-30,shiptruck_20,0,0,0,0.0,0,0,jetty_secondary
2023-11-06,shiptruck_6,1,114,27,833.1,0,0,jetty_primary
2023-11-06,shiptruck_17,1,107,25,661.0,0,0,jetty_primary
2023-11-06,shiptruck_11,1,119,29,865.4,0,0,jetty_primary
2023-11-06,shiptruck_12,1,103,31,791.5,0,0,jetty_primary
2023-11-06,shiptruck_4,1,104,22,519.7,0,0,jetty_primary
2023-11-06,shiptruck_19,1,102,27,783.2,0,0,jetty_primary
2023-11-06,shiptruck_1,1,112,20,564.5,0,0,jetty_primary
2023-11-06,shiptruck_9,1,119,16,374.9,0,0,jetty_primary
2023-11-06,shiptruck_13,1,111,21,629.7,0,0,jetty_primary
2023-11-06,shiptruck_14,1,102,15,440.5,0,1,jetty_primary
2023-11-06,shiptruck_3,1,97,21,471.2,0,0,jetty_primary
2023-11-06,shiptruck_10,1,100,24,635.9,0,0,jetty_primary
2023-11-06,shiptruck_15,1,106,17,467.4,1,1,jetty_primary
2023-11-06,shiptruck_5,1,103,30,660.3,0,0,jetty_primary
2023-11-06,shiptruck_18,1,107,29,769.9,0,0,jetty_primary
2023-11-06,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2023-11-06,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2023-11-06,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2023-11-06,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2023-11-06,shiptruck_20,0,0,0,0.0,0,0,jetty_secondary
2023-11-13,shiptruck_10,1,91,31,823.8,0,0,jetty_primary
2023-11-13,shiptruck_3,1,110,17,459.5,0,0,jetty_primary
2023-11-13,shiptruck_4,1,115,16,403.8,0,0,jetty_primary
2023-11-13,shiptruck_11,1,124,19,452.3,0,0,jetty_secondary
2023-11-13,shiptruck_18,1,99,16,478.0,0,0,jetty_primary
2023-11-13,shiptruck_8,1,118,20,461.2,1,0,jetty_primary
2023-11-13,shiptruck_19,1,93,32,737.5,0,0,jetty_primary
2023-11-13,shiptruck_5,1,135,16,458.8,0,0,jetty_secondary
2023-11-13,shiptruck_7,1,111,27,603.7,0,0,jetty_primary
2023-11-13,shiptruck_6,1,112,33,1013.7,0,0,jetty_primary
2023-11-13,shiptruck_16,1,96,22,577.4,0,1,jetty_primary
2023-11-13,shiptruck_20,1,100,28,786.0,0,0,jetty_primary
2023-11-13,shiptruck_9,1,109,20,563.7,0,0,jetty_primary
2023-11-13,shiptruck_12,1,108,17,483.4,0,0,jetty_primary
2023-11-13,shiptruck_15,1,90,30,686.2,0,0,jetty_primary
2023-11-13,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2023-11-13,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2023-11-13,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2023-11-13,shiptruck_14,0,0,0,0.0,0,0,jetty_primary
2023-11-13,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
2023-11-20,shiptruck_10,1,176,21,535.0,0,0,jetty_secondary
2023-11-20,shiptruck_14,1,103,30,845.6,0,0,jetty_primary
2023-11-20,shiptruck_7,1,101,20,554.4,0,0,jetty_primary
2023-11-20,shiptruck_9,1,95,33,748.2,0,1,jetty_primary
2023-11-20,shiptruck_13,1,104,26,816.3,0,1,jetty_primary
2023-11-20,shiptruck_4,1,94,16,462.7,0,0,jetty_primary
2023-11-20,shiptruck_2,1,118,17,399.0,0,1,jetty_primary
2023-11-20,shiptruck_8,1,122,32,924.6,0,0,jetty_secondary
2023-11-20,shiptruck_17,1,129,21,649.5,0,0,jetty_secondary
2023-11-20,shiptruck_12,1,99,33,1017.0,1,0,jetty_primary
2023-11-20,shiptruck_16,1,119,31,723.2,0,0,jetty_primary
2023-11-20,shiptruck_11,1,114,15,470.5,0,0,jetty_primary
2023-11-20,shiptruck_15,1,113,22,636.7,0,0,jetty_primary
2023-11-20,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2023-11-20,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2023-11-20,shiptruck_5,0,0,0,0.0,0,0,jetty_primary
2023-11-20,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2023-11-20,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2023-11-20,shiptruck_19,0,0,0,0.0,0,0,jetty_primary
2023-11-20,shiptruck_20,0,0,0,0.0,0,0,jetty_primary
2023-11-27,shiptruck_8,1,102,29,788.2,0,0,jetty_primary
2023-11-27,shiptruck_15,1,103,31,751.9,0,1,jetty_primary
2023-11-27,shiptruck_6,1,101,15,330.5,0,0,jetty_primary
2023-11-27,shiptruck_3,1,97,34,898.8,0,0,jetty_primary
2023-11-27,shiptruck_12,1,118,15,319.5,0,0,jetty_primary
2023-11-27,shiptruck_14,1,96,20,486.4,0,0,jetty_primary
2023-11-27,shiptruck_7,1,96,15,434.9,0,0,jetty_primary
2023-11-27,shiptruck_20,1,115,25,580.3,0,1,jetty_primary
2023-11-27,shiptruck_11,1,102,28,822.6,0,0,jetty_primary
2023-11-27,shiptruck_9,1,97,16,515.6,0,0,jetty_primary
2023-11-27,shiptruck_1,1,117,16,419.2,1,0,jetty_primary
2023-11-27,shiptruck_16,1,93,28,668.4,0,0,jetty_primary
2023-11-27,shiptruck_5,1,111,32,834.7,0,0,jetty_primary
2023-11-27,shiptruck_4,1,105,33,862.0,0,0,jetty_primary
2023-11-27,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2023-11-27,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2023-11-27,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2023-11-27,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
2023-11-27,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2023-11-27,shiptruck_19,0,0,0,0.0,0,0,jetty_primary
2023-12-04,shiptruck_13,1,92,33,747.8,0,0,jetty_primary
2023-12-04,shiptruck_12,1,111,18,431.9,1,0,jetty_primary
2023-12-04,shiptruck_5,1,97,33,991.3,0,0,jetty_primary
2023-12-04,shiptruck_1,1,110,18,570.0,0,0,jetty_primary
2023-12-04,shiptruck_2,1,118,28,777.0,0,0,jetty_primary
2023-12-04,shiptruck_9,1,109,21,611.8,0,0,jetty_primary
2023-12-04,shiptruck_14,1,101,24,635.4,0,0,jetty_primary
2023-12-04,shiptruck_4,1,108,24,727.5,0,0,jetty_primary
2023-12-04,shiptruck_16,1,113,15,334.4,0,0,jetty_primary
2023-12-04,shiptruck_19,1,116,24,734.1,0,0,jetty_primary
2023-12-04,shiptruck_7,1,91,34,1015.6,0,0,jetty_primary
2023-12-04,shiptruck_3,1,110,16,357.8,0,0,jetty_primary
2023-12-04,shiptruck_15,1,118,32,933.6,0,0,jetty_primary
2023-12-04,shiptruck_10,1,106,25,615.6,0,0,jetty_primary
2023-12-04,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2023-12-04,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2023-12-04,shiptruck_11,0,0,0,0.0,0,0,jetty_primary
2023-12-04,shiptruck_17,0,0,0,0.0,0,0,jetty_primary
2023-12-04,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2023-12-04,shiptruck_20,0,0,0,0.0,0,0,jetty_primary
2023-12-11,shiptruck_1,1,132,19,524.1,0,0,jetty_secondary
2023-12-11,shiptruck_17,1,101,30,844.6,0,0,jetty_primary
2023-12-11,shiptruck_9,1,94,25,783.6,0,0,jetty_primary
2023-12-11,shiptruck_13,1,113,21,598.2,0,0,jetty_primary
2023-12-11,shiptruck_4,1,95,15,366.5,0,0,jetty_primary
2023-12-11,shiptruck_7,1,105,27,640.2,0,0,jetty_primary
2023-12-11,shiptruck_19,1,118,18,522.2,0,0,jetty_primary
2023-12-11,shiptruck_11,1,94,30,644.0,0,1,jetty_primary
2023-12-11,shiptruck_18,1,113,17,467.2,0,0,jetty_primary
2023-12-11,shiptruck_15,1,115,28,850.0,0,0,jetty_primary
2023-12-11,shiptruck_20,1,94,33,957.3,0,0,jetty_primary
2023-12-11,shiptruck_3,1,111,33,987.9,1,0,jetty_primary
2023-12-11,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2023-12-11,shiptruck_5,0,0,0,0.0,0,0,jetty_secondary
2023-12-11,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2023-12-11,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2023-12-11,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2023-12-11,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2023-12-11,shiptruck_14,0,0,0,0.0,0,0,jetty_primary
2023-12-11,shiptruck_16,0,0,0,0.0,0,0,jetty_secondary
2023-12-18,shiptruck_6,1,103,24,622.9,0,0,jetty_primary
2023-12-18,shiptruck_17,1,106,23,579.9,0,0,jetty_primary
2023-12-18,shiptruck_3,1,104,29,817.6,0,1,jetty_primary
2023-12-18,shiptruck_11,1,115,30,920.5,0,0,jetty_primary
2023-12-18,shiptruck_7,1,101,18,447.0,0,1,jetty_primary
2023-12-18,shiptruck_8,1,106,26,687.6,0,1,jetty_primary
2023-12-18,shiptruck_1,1,111,34,998.3,0,0,jetty_primary
2023-12-18,shiptruck_18,1,102,33,744.4,0,0,jetty_primary
2023-12-18,shiptruck_16,1,163,21,600.6,0,1,jetty_secondary
2023-12-18,shiptruck_5,1,99,24,687.4,0,0,jetty_primary
2023-12-18,shiptruck_19,1,117,33,822.7,0,0,jetty_primary
2023-12-18,shiptruck_20,1,110,31,874.4,0,0,jetty_primary
2023-12-18,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2023-12-18,shiptruck_4,0,0,0,0.0,0,0,jetty_secondary
2023-12-18,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2023-12-18,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2023-12-18,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2023-12-18,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2023-12-18,shiptruck_14,0,0,0,0.0,0,0,jetty_primary
2023-12-18,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2023-12-25,shiptruck_3,1,104,20,579.4,0,1,jetty_primary
2023-12-25,shiptruck_2,1,110,17,502.0,0,0,jetty_primary
2023-12-25,shiptruck_19,1,109,34,778.2,1,1,jetty_primary
2023-12-25,shiptruck_16,1,102,31,893.2,0,1,jetty_primary
2023-12-25,shiptruck_15,1,111,24,770.5,0,0,jetty_primary
2023-12-25,shiptruck_17,1,119,18,448.7,1,0,jetty_primary
2023-12-25,shiptruck_13,1,106,21,505.5,0,0,jetty_primary
2023-12-25,shiptruck_20,1,93,23,582.4,0,0,jetty_primary
2023-12-25,shiptruck_14,1,131,32,748.1,0,0,jetty_secondary
2023-12-25,shiptruck_8,1,117,23,650.3,0,0,jetty_primary
2023-12-25,shiptruck_5,1,109,15,379.5,0,0,jetty_primary
2023-12-25,shiptruck_11,1,119,21,563.6,1,0,jetty_primary
2023-12-25,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2023-12-25,shiptruck_4,0,0,0,0.0,0,0,jetty_primary
2023-12-25,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2023-12-25,shiptruck_7,0,0,0,0.0,0,0,jetty_primary
2023-12-25,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2023-12-25,shiptruck_10,0,0,0,0.0,0,0,jetty_primary
2023-12-25,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2023-12-25,shiptruck_18,0,0,0,0.0,0,0,jetty_primary
2024-01-01,shiptruck_15,1,109,20,530.1,0,0,jetty_primary
2024-01-01,shiptruck_1,1,101,24,641.1,0,0,jetty_primary
2024-01-01,shiptruck_11,1,91,24,757.8,0,0,jetty_primary
2024-01-01,shiptruck_6,1,116,21,553.9,0,1,jetty_primary
2024-01-01,shiptruck_17,1,91,26,728.8,0,0,jetty_primary
2024-01-01,shiptruck_16,1,99,33,763.5,0,0,jetty_primary
2024-01-01,shiptruck_18,1,91,18,537.9,0,0,jetty_primary
2024-01-01,shiptruck_10,1,99,23,536.5,0,1,jetty_primary
2024-01-01,shiptruck_20,1,93,19,560.4,0,0,jetty_primary
2024-01-01,shiptruck_13,1,102,18,496.1,0,0,jetty_primary
2024-01-01,shiptruck_7,1,114,27,659.7,0,1,jetty_primary
2024-01-01,shiptruck_4,1,100,17,427.6,1,1,jetty_primary
2024-01-01,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2024-01-01,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2024-01-01,shiptruck_5,0,0,0,0.0,0,0,jetty_primary
2024-01-01,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2024-01-01,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2024-01-01,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2024-01-01,shiptruck_14,0,0,0,0.0,0,0,jetty_primary
2024-01-01,shiptruck_19,0,0,0,0.0,0,0,jetty_primary
2024-01-08,shiptruck_17,1,151,34,959.6,0,0,jetty_secondary
2024-01-08,shiptruck_9,1,102,25,690.6,0,0,jetty_primary
2024-01-08,shiptruck_1,1,111,34,1002.9,0,0,jetty_primary
2024-01-08,shiptruck_6,1,90,32,792.0,0,0,jetty_primary
2024-01-08,shiptruck_16,1,99,29,880.7,1,0,jetty_primary
2024-01-08,shiptruck_13,1,95,17,414.5,0,0,jetty_primary
2024-01-08,shiptruck_15,1,112,21,536.6,0,0,jetty_primary
2024-01-08,shiptruck_19,1,96,24,600.9,0,0,jetty_primary
2024-01-08,shiptruck_2,1,151,30,748.1,0,0,jetty_secondary
2024-01-08,shiptruck_4,1,93,17,477.6,1,0,jetty_primary
2024-01-08,shiptruck_12,1,116,15,387.5,0,0,jetty_primary
2024-01-08,shiptruck_10,1,104,32,721.1,0,0,jetty_primary
2024-01-08,shiptruck_8,1,100,20,478.2,0,0,jetty_primary
2024-01-08,shiptruck_18,1,99,19,559.7,0,1,jetty_primary
2024-01-08,shiptruck_7,1,101,18,509.3,0,1,jetty_primary
2024-01-08,shiptruck_14,1,124,28,874.2,0,0,jetty_secondary
2024-01-08,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2024-01-08,shiptruck_5,0,0,0,0.0,0,0,jetty_primary
2024-01-08,shiptruck_11,0,0,0,0.0,0,0,jetty_primary
2024-01-08,shiptruck_20,0,0,0,0.0,0,0,jetty_primary
2024-01-15,shiptruck_4,1,97,33,922.7,0,0,jetty_primary
2024-01-15,shiptruck_18,1,107,30,850.5,0,0,jetty_primary
2024-01-15,shiptruck_8,1,109,27,721.0,1,0,jetty_primary
2024-01-15,shiptruck_14,1,95,30,783.3,1,0,jetty_primary
2024-01-15,shiptruck_17,1,116,27,820.8,0,0,jetty_primary
2024-01-15,shiptruck_20,1,118,19,562.4,0,0,jetty_primary
2024-01-15,shiptruck_1,1,114,23,608.3,0,0,jetty_primary
2024-01-15,shiptruck_9,1,118,17,463.0,0,0,jetty_primary
2024-01-15,shiptruck_10,1,112,16,443.9,0,0,jetty_primary
2024-01-15,shiptruck_12,1,106,15,371.2,0,0,jetty_primary
2024-01-15,shiptruck_19,1,100,26,794.1,0,1,jetty_primary
2024-01-15,shiptruck_6,1,155,30,830.1,0,0,jetty_secondary
2024-01-15,shiptruck_2,1,114,16,370.2,0,0,jetty_primary
2024-01-15,shiptruck_5,1,99,25,616.5,0,0,jetty_primary
2024-01-15,shiptruck_11,1,96,17,494.3,0,1,jetty_primary
2024-01-15,shiptruck_7,1,96,18,451.2,1,0,jetty_primary
2024-01-15,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2024-01-15,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2024-01-15,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2024-01-15,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-01-22,shiptruck_15,1,98,32,838.0,0,0,jetty_primary
2024-01-22,shiptruck_2,1,118,31,781.1,1,0,jetty_primary
2024-01-22,shiptruck_18,1,103,28,664.0,0,0,jetty_primary
2024-01-22,shiptruck_9,1,108,23,581.1,0,0,jetty_primary
2024-01-22,shiptruck_14,1,103,26,637.0,0,0,jetty_primary
2024-01-22,shiptruck_7,1,124,27,848.0,0,0,jetty_secondary
2024-01-22,shiptruck_13,1,114,32,924.8,0,0,jetty_primary
2024-01-22,shiptruck_12,1,107,32,907.7,0,1,jetty_primary
2024-01-22,shiptruck_10,1,169,24,613.2,0,0,jetty_secondary
2024-01-22,shiptruck_17,1,114,20,499.2,0,0,jetty_primary
2024-01-22,shiptruck_4,1,91,26,651.1,1,1,jetty_primary
2024-01-22,shiptruck_11,1,119,17,387.7,0,0,jetty_primary
2024-01-22,shiptruck_1,0,0,0,0.0,0,0,jetty_primary
2024-01-22,shiptruck_3,0,0,0,0.0,0,0,jetty_primary
2024-01-22,shiptruck_5,0,0,0,0.0,0,0,jetty_secondary
2024-01-22,shiptruck_6,0,0,0,0.0,0,0,jetty_primary
2024-01-22,shiptruck_8,0,0,0,0.0,0,0,jetty_primary
2024-01-22,shiptruck_16,0,0,0,0.0,0,0,jetty_primary
2024-01-22,shiptruck_19,0,0,0,0.0,0,0,jetty_secondary
2024-01-22,shiptruck_20,0,0,0,0.0,0,0,jetty_primary
2024-01-29,shiptruck_20,1,111,17,411.9,0,0,jetty_primary
2024-01-29,shiptruck_4,1,115,31,981.7,0,0,jetty_primary
2024-01-29,shiptruck_14,1,137,18,491.3,0,0,jetty_secondary
2024-01-29,shiptruck_6,1,100,22,495.5,1,1,jetty_primary
2024-01-29,shiptruck_17,1,94,25,735.2,1,0,jetty_primary
2024-01-29,shiptruck_1,1,108,32,1006.5,0,0,jetty_primary
2024-01-29,shiptruck_7,1,90,29,798.6,0,0,jetty_primary
2024-01-29,shiptruck_3,1,110,19,423.5,0,1,jetty_primary
2024-01-29,shiptruck_8,1,112,15,339.5,0,0,jetty_primary
2024-01-29,shiptruck_11,1,145,30,647.3,0,1,jetty_secondary
2024-01-29,shiptruck_18,1,161,32,949.6,0,0,jetty_secondary
2024-01-29,shiptruck_10,1,95,28,752.9,0,1,jetty_primary
2024-01-29,shiptruck_5,1,108,30,804.4,1,0,jetty_primary
2024-01-29,shiptruck_2,0,0,0,0.0,0,0,jetty_primary
2024-01-29,shiptruck_9,0,0,0,0.0,0,0,jetty_primary
2024-01-29,shiptruck_12,0,0,0,0.0,0,0,jetty_primary
2024-01-29,shiptruck_13,0,0,0,0.0,0,0,jetty_primary
2024-01-29,shiptruck_15,0,0,0,0.0,0,0,jetty_primary
2024-01-29,shiptruck_16,0,0,0,0.0,0,0,jetty_secondary
2024-01-29,shiptruck_19,0,0,0,0.0,0,0,jetty_secondary
2024-02-05,shiptruck_14,1,118,32,932.5,0,1,jetty_primary
2024-02-05,shiptruck_8,1,93,25,720.8,0,0,jetty_primary
2024-02-05,shiptruck_20,1,99,23,672.8,0,0,jetty_primary
2024-02-05,shiptruck_13,1,91,20,481.0,1,0,jetty_primary
2024-02-05,shiptruck_11,1,105,15,396.8,0,0,jetty_primary
2024-02-05,shiptruck_19,1,114,15,406.5,0,0,jetty_primary
2024-02-05,shiptruck_1,1,117,27,635.0,0,1,jetty_primary
2024-02-05,shiptruck_12,1,101,16,463.0,1,0,jetty_primary
2024-02-05,shiptruck_15,1,124,17,377.3,1,0,jetty_secondary
2024-02-05,shiptruck_5,1,108,25,678.7,0,0,jetty_primary
2024-02-05,shiptruck_4,1,94,19,481.0,0,0,jetty_primary
2024-02-05,shiptruck_9,1,107,16,489.2,0,0,jetty_primary
2024-02-05,shiptruck_7,1,108,19,467.5,0,1,jetty_primary
